neighborhood_group	energy_label	avg_energy_consumption_m2	avg_building_year	avg_square_meters	avg_home_occupancy	avg_home_size_rooms	average_property_value	avg_length_residence_years	avg_disp_income_ink	stand_avg_energy_consumption_m2	stand_avg_building_year	stand_avg_square_meters	stand_avg_home_occupancy	stand_avg_home_size_rooms	stand_average_property_value	stand_avg_length_residence_years	stand_avg_disp_income_ink	predicted	theoretical
E19	G	1585.09	1905.0	33.0	1.6	2.4	211.0	8.8	25.9	1.6973798231075616	-1.8029548230063608	-0.2395007787500374	-1.2949350279501246	-1.7827389557303444	-0.1448417210947598	0.009246626179375734	-0.8352119443223421	1215.4273572690565	3985
E20	G	1880.56	1894.0	61.0	1.79	3.1	310.0	8.3	35.4	2.478196093151224	-2.179068647909886	-0.22180129720995745	-0.6531599503424738	-0.03346819065825496	1.5871669103408788	-0.243344137744788	1.032026609565306	1296.2220665269888	3985
E21	G	1165.1433333333334	1961.0	82.77777777777777	1.77	3.0	270.0	7.7	33.0	0.5876184602486056	0.11180646741158584	-0.20803503378989524	-0.7207152216695949	-0.2833640142399822	0.8873654430941561	-0.5464530544537848	0.5603031854252688	880.0523212085991	3985
E37	G	1840.6463888888889	1947.208333333333	54.05633802816902	2.02	2.9	176.0	8.2	26.3	2.3727194053258907	-0.35976048729700344	-0.22619055495606374	0.12372566991941958	-0.5332598378217094	-0.7571680049356421	-0.2938622905296215	-0.7565913736323355	1022.9639077902084	3985
E38	G	1643.8328571428574	1940.0	64.42857142857143	1.93	3.1	172.0	7.7	28.3	1.8526151383882787	-0.6062290164951444	-0.21963401375607008	-0.18027305105262592	-0.03346819065825496	-0.8271481516603143	-0.5464530544537848	-0.3634885201823043	1059.3994026527034	3985
E39	G	1731.3070297029706	1951.990099009901	56.277227722772274	2.17	3.0	176.0	6.2	25.1	2.083776532585806	-0.19626156198733802	-0.2247866765220572	0.6303902048728279	-0.2833640142399822	-0.7571680049356421	-1.3042253462262758	-0.992453085702354	1025.0970223519016	3985
E40	G	1765.9555555555555	1929.555555555556	52.555555555555564	1.97	3.2	210.0	8.3	29.4	2.175339576951484	-0.963347193676266	-0.2271392360871244	-0.04516250839838347	0.21642763292347225	-0.16233675777592785	-0.243344137744788	-0.1472819507847876	1122.0779949829177	3985
E41	G	1827.01	1925.916666666667	51.08333333333334	2.1	2.8	175.0	6.8	24.6	2.3366835495398988	-1.0877686862579885	-0.22806986358873574	0.3939467552279045	-0.7831556614034366	-0.7746630416168101	-1.00111642951728	-1.0907287990648618	1175.6661356469995	3985
E42	G	1599.8906896551725	1927.655172413793	57.03448275862069	1.83	2.8	177.0	8.1	25.3	1.7364924886594806	-1.0283254093335858	-0.2243079971817668	-0.5180494076882313	-0.7831556614034366	-0.7396729682544742	-0.34438044331445405	-0.9531428003573512	1119.9120110910153	3985
E43	G	1282.232	1936.2	2217.4	1.88	3.3	219.0	8.2	31.0	0.8970398430321446	-0.7361592469163606	1.1413116311124871	-0.3491612293704289	0.4663234565051984	-0.004881427645415268	-0.2938622905296215	0.16720033197523765	1083.7031987009034	3985
F76	G	1810.8284375	1953.4375	60.78125	2.25	3.1	140.0	9.1	25.3	2.2939217555346585	-0.14677178720958786	-0.2219395744094893	0.9006112901813129	-0.03346819065825496	-1.3869893254576924	0.16080108453387346	-0.9531428003573512	1022.5524031742862	3985
F77	G	1386.0679527559046	1961.8897637795278	141.30708661417322	2.25	3.2	143.0	9.0	25.4	1.1714392789386499	0.14222941817328916	-0.17103723302905874	0.9006112901813129	0.21642763292347225	-1.3345042154141882	0.11028293174904087	-0.93348765768485	970.8839456474287	3985
F78	G	1860.4263963963954	1957.3693693693692	56.918918918918926	2.5	3.5	172.0	7.0	27.1	2.424990538379828	-0.012332657433719071	-0.224381047897749	1.7450521817703275	0.9661151036686528	-0.8271481516603143	-0.9000801239476142	-0.5993502322523229	1039.854326453984	3985
F81	G	1624.7908771929833	1959.4912280701756	66.34210526315789	1.9	3.3	166.0	9.5	27.5	1.802294335062369	0.060218287281274326	-0.2184244224424422	-0.2816059580433077	0.4663234565051984	-0.9321183717473228	0.3628736956732047	-0.5207296615623169	928.8925995472437	3985
F82	G	1689.675	1964.0	44.0	2.39	3.4	182.0	6.0	28.0	1.9737587096358604	0.21438296511254729	-0.23254741100214885	1.3734981894711615	0.7162192800869256	-0.6521977848486337	-1.4052616517959418	-0.4224539481998091	982.2520027801293	3985
F85	G	1768.82	1956.5	64.0	2.18	3.5	182.0	8.7	29.2	2.1829092281067903	-0.04205827913985635	-0.21990492418780602	0.6641678405363893	0.9661151036686528	-0.6521977848486337	-0.041271526605457735	-0.18659223612979056	988.9055547845855	3985
F86	G	1513.3287500000006	1959.6420454545453	82.72727272727273	2.6	3.6	176.0	6.0	28.7	1.507741783514134	0.06537506030831113	-0.20806695926164864	2.0828285384059333	1.2160109272503798	-0.7571680049356421	-1.4052616517959418	-0.2848679494922983	1042.9675320077004	3985
F87	G	1247.8412068965515	1966.0344827586207	345.9827586206896	1.95	3.1	191.0	5.3	33.2	0.8061578895516629	0.28394633711664785	-0.041656758801101625	-0.11271777972550467	-0.03346819065825496	-0.4947424547181211	-1.7588887212897708	0.5996134707702725	901.0228671153073	3985
K24	G	1339.0075	1917.0	1277.25	1.63	2.6	254.0	7.5	29.5	1.0470761720667807	-1.3926488322025157	0.5470199321872663	-1.1936021209594434	-1.28294730856689	0.6074448561954671	-0.6474893600234504	-0.12762680811228574	1150.7400178383432	3985
K25	G	1904.8528571428574	1918.571428571429	1981.0	1.67	2.7	238.0	8.3	29.0	2.542392993354255	-1.3389182857877229	0.9918774369669549	-1.0584915783052011	-1.0330514849851626	0.327524269296778	-0.243344137744788	-0.22590252147479356	1153.6841922967687	3985
K26	G	1702.5084210526313	1923.578947368421	90.34210526315788	1.8	3.1	228.0	10.5	25.9	2.0076726229205097	-1.1677003723319863	-0.2032534382652308	-0.6193823146789131	-0.03346819065825496	0.1525739024850973	0.8680552235215322	-0.8352119443223421	1126.2269367690333	3985
K45	G	1439.8000000000004	1887.0	5671.5	1.68	2.9	248.0	8.2	30.0	1.3134329050629427	-2.41841380921213	3.3247323163835665	-1.0247139426416405	-0.5332598378217094	0.5024746361084587	-0.2938622905296215	-0.02935109474977795	1386.048121217742	3985
K48	G	1671.4462499999993	1921.825	75.525	1.79	3.2	271.0	8.8	32.8	1.9255869677244688	-1.2276716317334675	-0.21261969116104093	-0.6531599503424738	0.21642763292347225	0.904860479775324	0.009246626179375734	0.5209929000802651	1129.1620147930298	3985
K52	G	2118.2998837209266	1963.5058139534885	38.7093023255814	1.99	4.0	310.0	9.2	38.3	3.1064533417639018	0.19748567382459625	-0.2358917897815244	0.02239276292873775	2.2155942215772884	1.5871669103408788	0.21131923731870605	1.6020257470678507	889.7871209780787	3985
K54	G	1314.4885714285715	1943.2857142857144	782.2857142857142	1.73	3.1	230.0	9.5	29.0	0.9822818499609502	-0.4938833285369506	0.2341409594015925	-0.8558257643238374	-0.03346819065825496	0.18756397584743345	0.3628736956732047	-0.22590252147479356	997.6845369097083	3985
K90	G	1481.7297101449274	1960.855072463768	106.94202898550724	1.72	3.6	265.0	9.5	36.8	1.4242373856510695	0.10685108104921694	-0.19276022242628585	-0.8896033999873979	1.2160109272503798	0.7998902596883157	0.3628736956732047	1.3071986069803274	871.6338776066841	3985
K91	G	1464.205	1964.5	76.0	1.7	3.3	235.0	9.9	34.3	1.377926156731185	0.23147904806270755	-0.2123194320992003	-0.9571586713145191	0.4663234565051984	0.27503915925327377	0.5649463068125359	0.8158200401677885	847.5913566961299	3985
M28	G	1647.52	1939.0	60.0	1.77	2.8	215.0	8.4	27.9	1.862358872550232	-0.6404211823954649	-0.22243342155067453	-0.7207152216695949	-0.7831556614034366	-0.07486157437008753	-0.19282598495995545	-0.4421090908723111	1028.7604463525204	3985
M29	G	1867.0	1984.0	60.0	1.83	2.8	216.0	8.6	25.8	2.442362104516872	0.898226283118957	-0.22243342155067453	-0.5180494076882313	-0.7831556614034366	-0.057366537688919465	-0.09178967939029033	-0.8548670869948433	753.5461282476135	3985
M30	G	1603.01	1922.2	66.0	2.02	3.0	205.0	9.2	26.4	1.7447356546951422	-1.2148495695208474	-0.21864067550637173	0.12372566991941958	-0.2833640142399822	-0.2498119411817682	0.21131923731870605	-0.7369362309598343	1173.430641109686	3985
M31	G	1819.945	1913.5	1863.0	1.9	2.7	188.0	7.9	25.7	2.3180134072315144	-1.512321412853637	0.9172867647623322	-0.2816059580433077	-1.0330514849851626	-0.5472275647616253	-0.4454167488841192	-0.8745222296673449	1231.4941347477636	3985
M32	G	1905.6916666666666	1960.083333333333	468.58333333333326	1.99	2.8	193.0	8.5	25.8	2.544609651978338	0.0804636486696228	0.035842048660670936	0.02239276292873775	-0.7831556614034366	-0.459752381355785	-0.14230783217512288	-0.8548670869948433	935.5016980709607	3985
M33	G	1904.0	2002.0	74.0	2.13	3.2	315.0	8.0	41.8	2.540139212147479	1.5136852693247256	-0.21358368078063455	0.4952796622185856	0.21642763292347225	1.674642093746719	-0.3948985960992866	2.2899557406054054	655.0664274714909	3985
M56	G	1357.3728571428571	1924.2857142857144	326.2857142857143	2.07	3.6	276.0	8.7	41.4	1.0956089153649344	-1.14353448064304	-0.054107739965424236	0.29261384823722186	1.2160109272503798	0.9923356631811644	-0.041271526605457735	2.2113351699154	1150.882966622028	3985
M57	G	1660.2586046511624	1925.558139534884	64.79069767441861	1.63	3.1	186.0	11.0	23.7	1.8960222216864608	-1.1000275054276762	-0.2194051049416576	-1.1936021209594434	-0.03346819065825496	-0.5822176381239614	1.120645987445696	-1.2676250831173763	1097.16613175569	3985
N60	G	1482.4088135593215	1924.033898305085	70.38983050847456	2.0	3.1	157.0	9.7	23.6	1.4260320009927336	-1.1521446144290772	-0.21586575679034226	0.05617039859229836	-0.03346819065825496	-1.0895737018778353	0.4639100012428698	-1.2872802257898774	1169.8801253141846	3985
N61	G	1793.3425000000002	1985.0	47.4375	2.02	3.1	156.0	9.6	24.3	2.2477129881573736	0.9324184490192776	-0.23037448358093365	0.12372566991941958	-0.03346819065825496	-1.1070687385590037	0.4133918484580372	-1.149694227082367	786.2065944033475	3985
N62	G	1852.22	1926.5	51.0	1.9	3.1	176.0	13.1	27.2	2.40330411395524	-1.067823256149471	-0.22812254061712886	-0.2816059580433077	-0.03346819065825496	-0.7571680049356421	2.181527195927184	-0.5796950895798217	1118.2597126015062	3985
N63	G	1848.8	1932.0	63.8	2.05	3.0	169.0	14.5	27.2	2.3942663380607354	-0.8797663436977082	-0.22003134905594945	0.22505857691010067	-0.2833640142399822	-0.8796332617038185	2.8887813349148423	-0.5796950895798217	1098.643623282469	3985
N65	G	1751.6305000000007	1941.975	67.925	2.17	3.3	172.0	10.9	27.4	2.1374838337387834	-0.5386994888420145	-0.2174238361504912	0.6303902048728279	0.4663234565051984	-0.8271481516603143	1.0701278346608634	-0.5403848042348187	1071.160100628027	3985
N67	G	1387.78	1918.0	85.0	2.45	3.8	268.0	13.7	38.3	1.1759635769833696	-1.358456666302195	-0.206630313032746	1.5761640034525248	1.7158025744138334	0.8523753697318199	2.48463611263618	1.6020257470678507	1228.9744832573049	3985
N68	G	1456.593333333333	1965.666666666667	71.66666666666667	2.44	3.6	163.0	9.3	27.5	1.3578113796794284	0.27136990827975066	-0.21505863757564125	1.5423863677889638	1.2160109272503798	-0.9846034817908268	0.2618373901035395	-0.5207296615623169	971.7797951776628	3985
N69	G	1741.253669724771	1968.8770642201835	97.48440366972477	2.05	3.5	170.0	9.2	28.2	2.1100617675040363	0.3811403540355772	-0.1987386175937746	0.22505857691010067	0.9661151036686528	-0.8621382250226505	0.21131923731870605	-0.38314366285480617	893.5235475102745	3985
N70	G	1388.236153846154	1968.1538461538464	74.75	2.36	3.5	169.0	9.5	27.9	1.177169020326924	0.35641196192926433	-0.21310958752509676	1.2721652824804788	0.9661151036686528	-0.8796332617038185	0.3628736956732047	-0.4421090908723111	940.9849737839667	3985
N71	G	1115.57	1953.0	567.3333333333334	1.76	2.3	247.0	2.7	42.9	0.4566147535204619	-0.16173085979097804	0.09826432730648872	-0.7544928573331555	-2.032634779312072	0.4849795994272906	-3.072360693695422	2.5061623100029227	937.6030317054193	3985
T93	G	1378.4518181818182	1978.8181818181815	1555.3636363636365	2.13	2.9	123.0	7.0	23.3	1.151312694885147	0.7210486961809305	0.7228223312180768	0.4952796622185856	-0.5332598378217094	-1.6844049490375494	-0.9000801239476142	-1.346245653807382	868.4919007395621	3985
T94	G	1705.271230769231	1972.042307692308	49.74230769230769	2.24	3.4	144.0	7.6	25.6	2.0149736916508574	0.4893668839493577	-0.2289175585379539	0.8668336545177531	0.7162192800869256	-1.3170091787330205	-0.5969712072386179	-0.8941773723398463	912.7497806066383	3985
T96	G	1595.186896551724	1977.379310344828	72.89655172413794	2.19	3.4	144.0	10.3	27.2	1.7240621296176435	0.6718505640547692	-0.21428119729452932	0.6979454761999492	0.7162192800869256	-1.3170091787330205	0.7670189179518672	-0.5796950895798217	858.8892089277269	3985
A04	A	683.0866666666666	1935.333333333333	251.33333333333331	1.58	2.7	304.0	8.5	32.5	-0.6862763122032436	-0.7657924573633091	-0.10148696436012808	-1.362490299277246	-1.0330514849851626	1.4821966902538704	-0.14230783217512288	0.46202747206276096	1004.1062883367996	857
A04	A	476.69	2008.0	19644.0	1.58	2.7	304.0	8.5	32.5	-1.2317052065617629	1.7188382647266487	12.15708966705383	-1.362490299277246	-1.0330514849851626	1.4821966902538704	-0.14230783217512288	0.46202747206276096	704.7344518854278	857
A06	A	408.57	1905.0	99.0	1.5	2.5	286.0	9.4	30.2	-1.4117207895833022	-1.8029548230063608	-0.19778057226270604	-1.6327113845857306	-1.5328431321486171	1.1672860299928451	0.3123555428883721	0.009959190595225029	1182.744541053642	857
A09	A	552.7841666666668	2003.638888888889	102.82857142857141	1.74	2.7	260.0	9.4	31.1	-1.03061689509614	1.5697224301058073	-0.19536043907253184	-0.8220481286602768	-1.0330514849851626	0.7124150762824754	0.3123555428883721	0.18685547464773947	598.3733420631687	857
E13	A	616.3522727272729	1929.3181818181815	130.13636363636363	1.79	2.8	210.0	8.5	26.4	-0.8626302586593365	-0.9714635158849334	-0.1780985189267405	-0.6531599503424738	-0.7831556614034366	-0.16233675777592785	-0.14230783217512288	-0.7369362309598343	1095.613657541906	857
E13	A	752.7	2007.0	102.0	1.79	2.8	210.0	8.5	26.4	-0.5023144098827387	1.6846460988263283	-0.1958841992405546	-0.6531599503424738	-0.7831556614034366	-0.16233675777592785	-0.14230783217512288	-0.7369362309598343	603.3792387233608	857
E15	A	714.85	2001.0	2070.0	2.12	3.1	267.0	9.6	33.0	-0.6023377483643193	1.4794931034244052	1.0481365032907806	0.4615020265550257	-0.03346819065825496	0.8348803330506519	0.4133918484580372	0.5603031854252688	686.5930409419434	857
E19	A	516.4649999999998	1881.0	33.0	1.6	2.4	211.0	8.8	25.9	-1.1265948158588603	-2.6235668046140534	-0.2395007787500374	-1.2949350279501246	-1.7827389557303444	-0.1448417210947598	0.009246626179375734	-0.8352119443223421	1367.4323543743958	857
E21	A	512.72	1913.0	47.0	1.77	3.0	270.0	7.7	33.0	-1.136491444725796	-1.5294174958037974	-0.23065103797999745	-0.7207152216695949	-0.2833640142399822	0.8873654430941561	-0.5464530544537848	0.5603031854252688	1183.7655325797296	857
E37	A	1090.39	2003.666666666667	4636.0	2.02	2.9	176.0	8.2	26.3	0.3900734678410383	1.570672212491929	2.670167561570966	0.12372566991941958	-0.5332598378217094	-0.7571680049356421	-0.2938622905296215	-0.7565913736323355	703.3907212198319	857
E39	A	1350.1	2004.0	614.0	2.17	3.0	176.0	6.2	25.1	1.0763894846719837	1.5820696011253668	0.127763463206622	0.6303902048728279	-0.2833640142399822	-0.7571680049356421	-1.3042253462262758	-0.992453085702354	700.3165602470708	857
F77	A	655.88	2001.0	59.0	2.25	3.2	143.0	9.0	25.4	-0.7581733169312628	1.4794931034244052	-0.2230655458913917	0.9006112901813129	0.21642763292347225	-1.3345042154141882	0.11028293174904087	-0.93348765768485	722.4948881847687	857
F78	A	603.31	1971.333333333333	101.0	2.5	3.5	172.0	7.0	27.1	-0.8970960885026419	0.4651255150482282	-0.19651632358127172	1.7450521817703275	0.9661151036686528	-0.8271481516603143	-0.9000801239476142	-0.5993502322523229	951.7786407136482	857
F81	A	683.25	2001.0	115.0	1.9	3.3	166.0	9.5	27.5	-0.6858446835299189	1.4794931034244052	-0.18766658281123175	-0.2816059580433077	0.4663234565051984	-0.9321183717473228	0.3628736956732047	-0.5207296615623169	666.3986936359306	857
F82	A	405.09218749999985	1990.1875	81.6875	2.39	3.4	182.0	6.0	28.0	-1.4209113422084805	1.10979030962719	-0.20872422491137155	1.3734981894711615	0.7162192800869256	-0.6521977848486337	-1.4052616517959418	-0.4224539481998091	816.7050078576705	857
F84	A	661.3000000000002	1998.0	434.0	2.67	3.8	263.0	10.3	39.5	-0.7438502919756439	1.3769166057234437	0.013981081877536465	2.3192719880508568	1.7158025744138334	0.7649001863259796	0.7670189179518672	1.8378874591378704	770.1966080630464	857
F85	A	534.94	1997.0	81.0	2.18	3.5	182.0	8.7	29.2	-1.0777723276568203	1.3427244398231233	-0.2091588103956146	0.6641678405363893	0.9661151036686528	-0.6521977848486337	-0.041271526605457735	-0.18659223612979056	732.5381401024042	857
F86	A	636.5	1959.0	66.0	2.6	3.6	176.0	6.0	28.7	-0.8093873803334565	0.04342213561094487	-0.21864067550637173	2.0828285384059333	1.2160109272503798	-0.7571680049356421	-1.4052616517959418	-0.2848679494922983	1046.895197955224	857
F88	A	687.0	2002.0	648.0	2.45	3.9	250.0	11.1	38.9	-0.6759348415403305	1.5136852693247256	0.1492556907910048	1.5761640034525248	1.965698397995561	0.5374647094707947	1.1711641402305284	1.7199566031028606	716.5216422261656	857
K25	A	1305.1	1888.0	57.0	1.67	2.7	238.0	8.3	29.0	0.9574713807969208	-2.3842216433118097	-0.224329794572826	-1.0584915783052011	-1.0330514849851626	0.327524269296778	-0.243344137744788	-0.22590252147479356	1331.349693320677	857
K26	A	390.64	2005.0	84.25	1.8	3.1	228.0	10.5	25.9	-1.4591030474161886	1.6162617670256871	-0.2071044062882839	-0.6193823146789131	-0.03346819065825496	0.1525739024850973	0.8680552235215322	-0.8352119443223421	610.4927821390756	857
K52	A	491.71	2008.0	12031.0	1.99	4.0	310.0	9.2	38.3	-1.1920129861127975	1.7188382647266487	7.344727061174231	0.02239276292873775	2.2155942215772884	1.5871669103408788	0.21131923731870605	1.6020257470678507	707.4594655102701	857
K90	A	612.8	2000.666666666667	6334.5	1.72	3.6	265.0	9.5	36.8	-0.8720175817076564	1.4680957147909677	3.7438307542790312	-0.8896033999873979	1.2160109272503798	0.7998902596883157	0.3628736956732047	1.3071986069803274	671.1441595432825	857
K91	A	761.62	1962.0	4450.0	1.7	3.3	235.0	9.9	34.3	-0.4787421990701708	0.14599863331190632	2.552592434197578	-0.9571586713145191	0.4663234565051984	0.27503915925327377	0.5649463068125359	0.8158200401677885	899.7082952252093	857
M29	A	525.56	2014.0	124.0	1.83	2.8	216.0	8.6	25.8	-1.1025601457534449	1.923991260128572	-0.1819774637447775	-0.5180494076882313	-0.7831556614034366	-0.057366537688919465	-0.09178967939029033	-0.8548670869948433	564.070772908117	857
M29	A	486.29	2008.0	4525.0	1.83	2.8	216.0	8.6	25.8	-1.206336011068416	1.7188382647266487	2.6000017597513634	-0.5180494076882313	-0.7831556614034366	-0.057366537688919465	-0.09178967939029033	-0.8548670869948433	638.5790765068123	857
M30	A	656.14	1994.0	48.0	2.02	3.0	205.0	9.2	26.4	-0.757486234553318	1.2401479421221615	-0.23001891363928026	0.12372566991941958	-0.2833640142399822	-0.2498119411817682	0.21131923731870605	-0.7369362309598343	718.5330449972644	857
M30	A	577.82	2011.0	193.16666666666663	2.02	3.0	205.0	9.2	26.4	-0.9644565877865384	1.8214147624276102	-0.13825553017850853	0.12372566991941958	-0.2833640142399822	-0.2498119411817682	0.21131923731870605	-0.7369362309598343	612.0670212605073	857
M32	A	477.22454545454553	2000.7272727272727	296.0	1.99	2.8	193.0	8.5	25.8	-1.2302926036308832	1.4701679672697732	-0.0732520771414291	0.02239276292873775	-0.7831556614034366	-0.459752381355785	-0.14230783217512288	-0.8548670869948433	676.650010797568	857
M33	A	643.1128571428573	1974.7142857142856	4574.0	2.13	3.2	315.0	8.0	41.8	-0.7919120818306732	0.5807275997588404	2.6309758524465034	0.4952796622185856	0.21642763292347225	1.674642093746719	-0.3948985960992866	2.2899557406054054	865.2099089171023	857
M35	A	991.92	2006.0	125.0	2.65	3.8	320.0	4.8	43.6	0.12985423031709498	1.6504539329260075	-0.1813453394040604	2.251716716723736	1.7158025744138334	1.7621172771525593	-2.0114794852139353	2.643748308710434	722.7857103237366	857
M51	A	317.02	2008.0	190.0	2.59	3.6	294.0	3.4	38.1	-1.6536530653557913	1.7188382647266487	-0.14025725725744614	2.049050902742372	1.2160109272503798	1.3072463234421896	-2.7187336242015934	1.5627154617228485	715.9468025229726	857
M56	A	279.44	1994.0	102.0	2.07	3.6	276.0	8.7	41.4	-1.7529628952141216	1.2401479421221615	-0.1958841992405546	0.29261384823722186	1.2160109272503798	0.9923356631811644	-0.041271526605457735	2.2113351699154	707.4841530000685	857
M57	A	692.49	1996.0	2774.0	1.63	3.1	186.0	11.0	23.7	-0.6614268328675728	1.3085322739228027	1.4931520391556483	-1.1936021209594434	-0.03346819065825496	-0.5822176381239614	1.120645987445696	-1.2676250831173763	673.4930405120576	857
M58	A	362.99	2005.0	9158.0	1.68	1.9	174.0	3.0	40.8	-1.5321716156860885	1.6162617670256871	5.528633830293882	-1.0247139426416405	-3.0322180736389788	-0.7921580782979782	-2.9208062353409243	2.0934043138803897	676.4663577233388	857
N60	A	419.3	1987.0	50.0	2.0	3.1	157.0	9.7	23.6	-1.3833654283704262	1.0008027808199185	-0.228754664957846	0.05617039859229836	-0.03346819065825496	-1.0895737018778353	0.4639100012428698	-1.2872802257898774	770.9125670742543	857
N61	A	363.72	2006.0	87.0	2.02	3.1	156.0	9.6	24.3	-1.5302424997787816	1.6504539329260075	-0.20536606435131172	0.12372566991941958	-0.03346819065825496	-1.1070687385590037	0.4133918484580372	-1.149694227082367	653.5303996995552	857
N65	A	504.01712121212125	1997.3636363636365	75.01515151515152	2.17	3.3	172.0	10.9	27.4	-1.159489885697108	1.3551579546959636	-0.21294197879839144	0.6303902048728279	0.4663234565051984	-0.8271481516603143	1.0701278346608634	-0.5403848042348187	720.4126850696684	857
N65	A	549.17	1997.0	78.0	2.17	3.3	172.0	10.9	27.4	-1.040167780586995	1.3427244398231233	-0.211055183417766	0.6303902048728279	0.4663234565051984	-0.8271481516603143	1.0701278346608634	-0.5403848042348187	722.7405509195851	857
N66	A	659.97	1995.0	145.0	2.37	3.6	192.0	11.8	33.0	-0.7473649826012848	1.2743401080224823	-0.1687028525897175	1.3059429181440405	1.2160109272503798	-0.477247418036953	1.5247912097243583	0.5603031854252688	754.9365293408356	857
N68	A	521.5866666666667	2003.0	105.0	2.44	3.6	163.0	9.3	27.5	-1.113060173888191	1.5478774352250462	-0.1939878262184032	1.5423863677889638	1.2160109272503798	-0.9846034817908268	0.2618373901035395	-0.5207296615623169	735.6040832093803	857
N69	A	423.63	1999.0	7688.0	2.05	3.5	170.0	9.2	28.2	-1.3719228641531147	1.4111087716237642	4.5994110494396825	0.22505857691010067	0.9661151036686528	-0.8621382250226505	0.21131923731870605	-0.38314366285480617	765.7033187536035	857
T97	A	424.75364485981316	1988.0	54.02803738317757	2.25	3.4	162.0	11.2	30.1	-1.368953492682938	1.0349949467202388	-0.2262084444826209	0.9006112901813129	0.7162192800869256	-1.002098518471995	1.2216822930153608	-0.009695952077276113	789.7591863913693	857
A04	B	780.1112903225808	1947.8387096774195	1521.9354838709678	1.58	2.7	304.0	8.5	32.5	-0.4298766616620685	-0.3382065547603769	0.7016915823622567	-1.362490299277246	-1.0330514849851626	1.4821966902538704	-0.14230783217512288	0.46202747206276096	935.4428317733143	1140
A05	B	635.3919999999999	1992.0	48.6	1.67	2.7	312.0	8.2	33.8	-0.8123154083133135	1.1717636103215208	-0.22963963903485	-1.0584915783052011	-1.0330514849851626	1.6221569837032148	-0.2938622905296215	0.7175443268052807	654.6635066575053	1140
A06	B	585.2147368421054	1994.5263157894735	70.6842105263158	1.5	2.5	286.0	9.4	30.2	-0.9449150748105776	1.2581438189118066	-0.21567967201564409	-1.6327113845857306	-1.5328431321486171	1.1672860299928451	0.3123555428883721	0.009959190595225029	615.4910161765729	1140
A08	B	390.86000000000007	1995.0	80.72727272727273	1.81	2.7	319.0	7.8	33.0	-1.458521670019466	1.2743401080224823	-0.20933120794308288	-0.5856046790153525	-1.0330514849851626	1.7446222404713914	-0.4959349016689522	0.5603031854252688	657.0692172171875	1140
A09	B	568.3846031746033	1990.1774193548388	68.58064516129032	1.74	2.7	260.0	9.4	31.1	-0.9893907988928712	1.1094456305354552	-0.2170093868851662	-0.8220481286602768	-1.0330514849851626	0.7124150762824754	0.3123555428883721	0.18685547464773947	683.3480261707191	1140
E13	B	575.1052688172043	1924.537634408602	80.80434782608695	1.79	2.8	210.0	8.5	26.4	-0.9716306030040625	-1.1349207860076278	-0.20928248689705925	-0.6531599503424738	-0.7831556614034366	-0.16233675777592785	-0.14230783217512288	-0.7369362309598343	1125.482235590769	1140
E14	B	545.5732330827068	1949.458646616541	66.25563909774436	1.67	2.6	222.0	8.0	27.9	-1.0496726850733298	-0.2828174021898601	-0.21847907981024856	-1.0584915783052011	-1.28294730856689	0.04760368239808893	-0.3948985960992866	-0.4421090908723111	946.0666339702367	1140
E15	B	553.0617391304348	1994.891304347826	90.17391304347828	2.12	3.1	267.0	9.6	33.0	-1.0298833752943797	1.2706235682507057	-0.2033597566612095	0.4615020265550257	-0.03346819065825496	0.8348803330506519	0.4133918484580372	0.5603031854252688	708.8597196684767	1140
E16	B	668.7700000000002	1974.857142857143	61.0	1.66	2.6	229.0	8.3	28.5	-0.7241098867323834	0.5856121948874565	-0.22180129720995745	-1.0922692139687618	-1.28294730856689	0.1700689391662654	-0.243344137744788	-0.3241782348373013	780.5816996263002	1140
E17	B	583.1403571428573	1896.321428571429	53.67857142857143	1.77	3.0	267.0	8.8	31.3	-0.9503968814895	-2.0996939770698537	-0.2264293504187793	-0.7207152216695949	-0.2833640142399822	0.8348803330506519	0.009246626179375734	0.22616575999274244	1287.2256307258813	1140
E18	B	630.4805405405408	1962.8378378378382	66.94594594594595	1.82	2.6	225.0	7.1	27.6	-0.8252945515617168	0.1746461236608264	-0.2180427200489366	-0.5518270433517919	-1.28294730856689	0.10008879244159312	-0.8495619711627816	-0.501074518889815	886.1483811976633	1140
E19	B	639.2554867256639	1947.9646017699115	48.12389380530973	1.6	2.4	211.0	8.8	25.9	-0.802105663518593	-0.3339020314483443	-0.22994059734927996	-1.2949350279501246	-1.7827389557303444	-0.1448417210947598	0.009246626179375734	-0.8352119443223421	943.4347222580801	1140
E20	B	599.9111999999999	1953.4	48.52	1.79	3.1	310.0	8.3	35.4	-0.9060778407570991	-0.14805399343084674	-0.22969020898210735	-0.6531599503424738	-0.03346819065825496	1.5871669103408788	-0.243344137744788	1.032026609565306	919.9061749380472	1140
E21	B	591.8295238095237	1974.904761904762	59.47619047619048	1.77	3.0	270.0	7.7	33.0	-0.9274346765060691	0.5872403932636618	-0.222764534300574	-0.7207152216695949	-0.2833640142399822	0.8873654430941561	-0.5464530544537848	0.5603031854252688	791.792643309791	1140
